OMP, 1, 2048, 2048, 1000, 6.316 
OMP, 2, 2048, 2048, 1000, 3.092 
OMP, 4, 2048, 2048, 1000, 1.570 
OMP, 8, 2048, 2048, 1000, 0.836 
OMP, 16, 2048, 2048, 1000, 0.436 
OMP, 32, 2048, 2048, 1000, 4.163 
