OMP, 1, 2048, 2048, 1000, 6.755 
OMP, 2, 2048, 2048, 1000, 3.067 
OMP, 4, 2048, 2048, 1000, 1.706 
OMP, 8, 2048, 2048, 1000, 0.834 
OMP, 16, 2048, 2048, 1000, 0.507 
OMP, 32, 2048, 2048, 1000, 8.581 
OMP, 1, 4096, 4096, 1000, 21.901 
OMP, 2, 4096, 4096, 1000, 10.960 
OMP, 4, 4096, 4096, 1000, 6.070 
OMP, 8, 4096, 4096, 1000, 3.370 
OMP, 16, 4096, 4096, 1000, 2.341 
OMP, 32, 4096, 4096, 1000, 10.389 
